word,valid_knot,initial_vertices,removed_vertices,final_vertices,result
ABCACBCBDCBCDC,True,42,39,3,simplified_to_triangle
ABCACBCDABCADC,True,42,39,3,simplified_to_triangle
ABCACBCDABCDAC,True,42,39,3,simplified_to_triangle
ABCACBCDACBDCB,True,42,39,3,simplified_to_triangle
ABCACBCDACDBCB,True,42,39,3,simplified_to_triangle
ABCACBCDACDCAC,True,42,39,3,simplified_to_triangle
ABCACBCDACDCBC,True,42,39,3,simplified_to_triangle
ABCACBCDBACADC,True,42,39,3,simplified_to_triangle
ABCACBCDBACDAC,True,42,39,3,simplified_to_triangle
ABCACBCDBCACDC,True,42,39,3,simplified_to_triangle
ABCACBCDBCADCB,True,42,39,3,simplified_to_triangle
ABCACBCDBCBCDC,True,42,39,3,simplified_to_triangle
ABCACBCDCABDAC,True,42,39,3,simplified_to_triangle
ABCACBCDCADBAC,True,42,39,3,simplified_to_triangle
ABCACBCDCBADAC,True,42,39,3,simplified_to_triangle
ABCACBCDCDCBAC,True,42,39,3,simplified_to_triangle
ABCACBCDCDCBCB,True,42,39,3,simplified_to_triangle
ABCACBDABCACBD,True,42,39,3,simplified_to_triangle
ABCACBDABCACDB,True,42,39,3,simplified_to_triangle
ABCACBDABCADAC,True,42,39,3,simplified_to_triangle
ABCACBDABCBCBD,True,42,39,3,simplified_to_triangle
ABCACBDABCBCDB,True,42,39,3,simplified_to_triangle
ABCACBDABCBDBC,True,42,39,3,simplified_to_triangle
ABCACBDABDCDCD,True,42,39,3,simplified_to_triangle
ABCACBDACACBDC,True,42,39,3,simplified_to_triangle
ABCACBDACACDBC,True,42,39,3,simplified_to_triangle
ABCACBDACACDCB,True,42,39,3,simplified_to_triangle
ABCACBDACBCBDC,True,42,39,3,simplified_to_triangle
ABCACBDACBCDBC,True,42,39,3,simplified_to_triangle
ABCACBDACDBCBC,True,42,39,3,simplified_to_triangle
ABCACBDACDCBAC,True,42,39,3,simplified_to_triangle
ABCACBDACDCDBD,True,42,39,3,simplified_to_triangle
ABCACBDADBCDCD,True,42,39,3,simplified_to_triangle
ABCACBDADBDCDC,True,42,39,3,simplified_to_triangle
ABCACBDADCDCBD,True,42,39,3,simplified_to_triangle
ABCACBDADCDCDB,True,42,39,3,simplified_to_triangle
ABCACBDADCDCDC,True,42,39,3,simplified_to_triangle
ABCACBDBABCBDB,True,42,39,3,simplified_to_triangle
ABCACBDBACACBD,True,42,39,3,simplified_to_triangle
ABCACBDBACACDB,True,42,39,3,simplified_to_triangle
ABCACBDBACADAC,True,42,39,3,simplified_to_triangle
ABCACBDBACBCBD,True,42,39,3,simplified_to_triangle
ABCACBDBACBCDB,True,42,39,3,simplified_to_triangle
ABCACBDBACBDBC,True,42,39,3,simplified_to_triangle
ABCACBDBACDBCB,True,42,39,3,simplified_to_triangle
ABCACBDBACDCBC,True,42,39,3,simplified_to_triangle
ABCACBDBADBDCD,True,42,39,3,simplified_to_triangle
ABCACBDBADCDCD,True,42,39,3,simplified_to_triangle
ABCACBDBCACADC,True,42,39,3,simplified_to_triangle
ABCACBDBCACDAC,True,42,39,3,simplified_to_triangle
ABCACBDBCBABDB,True,42,39,3,simplified_to_triangle
ABCACBDBCBCADC,True,42,39,3,simplified_to_triangle
ABCACBDBCBCDAC,True,42,39,3,simplified_to_triangle
ABCACBDBCBCDCB,True,42,39,3,simplified_to_triangle
ABCACBDBCBDBCB,True,42,39,3,simplified_to_triangle
ABCACBDBCBDCBC,True,42,39,3,simplified_to_triangle
ABCACBDBCDBCBC,True,42,39,3,simplified_to_triangle
ABCACBDBCDCDBD,True,42,39,3,simplified_to_triangle
ABCACBDCABCACD,True,42,39,3,simplified_to_triangle
ABCACBDCABDBCB,True,42,39,3,simplified_to_triangle
ABCACBDCABDCBC,True,42,39,3,simplified_to_triangle
ABCACBDCACABDB,True,42,39,3,simplified_to_triangle
ABCACBDCACADCB,True,42,39,3,simplified_to_triangle
ABCACBDCACBABD,True,42,39,3,simplified_to_triangle
ABCACBDCACBADB,True,42,39,3,simplified_to_triangle
ABCACBDCADBCBC,True,42,39,3,simplified_to_triangle
ABCACBDCADCBCB,True,42,39,3,simplified_to_triangle
ABCACBDCADCDBD,True,42,39,3,simplified_to_triangle
ABCACBDCBABCAD,True,42,39,3,simplified_to_triangle
ABCACBDCBABDBC,True,42,39,3,simplified_to_triangle
ABCACBDCBACACD,True,42,39,3,simplified_to_triangle
ABCACBDCBCABDB,True,42,39,3,simplified_to_triangle
ABCACBDCBCBABD,True,42,39,3,simplified_to_triangle
ABCACBDCBCBADB,True,42,39,3,simplified_to_triangle
ABCACBDCBCBDCB,True,42,39,3,simplified_to_triangle
ABCACBDCBCDBCB,True,42,39,3,simplified_to_triangle
ABCACBDCBCDCBC,True,42,39,3,simplified_to_triangle
ABCACBDCBDBCBC,True,42,39,3,simplified_to_triangle
ABCACBDCBDCDBD,True,42,39,3,simplified_to_triangle
ABCACBDCDACBCB,True,42,39,3,simplified_to_triangle
ABCACBDCDADBDC,True,42,39,3,simplified_to_triangle
ABCACBDCDADCAD,True,42,39,3,simplified_to_triangle
ABCACBDCDBCDBD,True,42,39,3,simplified_to_triangle
ABCACBDCDBDADC,True,42,39,3,simplified_to_triangle
ABCACBDCDBDCAD,True,42,39,3,simplified_to_triangle
ABCACBDCDCDBDC,True,42,39,3,simplified_to_triangle
ABCACDABCACDBC,True,42,39,3,simplified_to_triangle
ABCACDABCBCBDC,True,42,39,3,simplified_to_triangle
ABCACDABCBCDBC,True,42,39,3,simplified_to_triangle
ABCACDABCDABCB,True,42,39,3,simplified_to_triangle
ABCACDABCDACBC,True,42,39,3,simplified_to_triangle
ABCACDABCDCBAC,True,42,39,3,simplified_to_triangle
ABCACDABDBCDCD,True,42,39,3,simplified_to_triangle
ABCACDABDCDCBD,True,42,39,3,simplified_to_triangle
ABCACDABDCDCDB,True,42,39,3,simplified_to_triangle
ABCACDABDCDCDC,True,42,39,3,simplified_to_triangle
ABCACDACABCBCD,True,42,39,3,simplified_to_triangle
ABCACDACABDBAC,True,42,39,3,simplified_to_triangle
ABCACDACACDBCB,True,42,39,3,simplified_to_triangle
ABCACDACACDCBC,True,42,39,3,simplified_to_triangle
ABCACDACADABCB,True,42,39,3,simplified_to_triangle
ABCACDACADACBC,True,42,39,3,simplified_to_triangle
ABCACDACBABCBD,True,42,39,3,simplified_to_triangle
ABCACDACBABCDB,True,42,39,3,simplified_to_triangle
ABCACDACBABDAC,True,42,39,3,simplified_to_triangle
ABCACDACBACBCD,True,42,39,3,simplified_to_triangle
ABCACDACBADBAC,True,42,39,3,simplified_to_triangle
ABCACDACBDCBCB,True,42,39,3,simplified_to_triangle
ABCACDACDADCBD,True,42,39,3,simplified_to_triangle
ABCACDACDADCDB,True,42,39,3,simplified_to_triangle
ABCACDACDBCBCB,True,42,39,3,simplified_to_triangle
ABCACDACDBCDBD,True,42,39,3,simplified_to_triangle
ABCACDACDBDCBD,True,42,39,3,simplified_to_triangle
ABCACDACDBDCDB,True,42,39,3,simplified_to_triangle
ABCACDACDCADCD,True,42,39,3,simplified_to_triangle
ABCACDACDCDACD,True,42,39,3,simplified_to_triangle
ABCACDACDCDBDC,True,42,39,3,simplified_to_triangle
ABCACDADBADACD,True,42,39,3,simplified_to_triangle
ABCACDADBCDCBD,True,42,39,3,simplified_to_triangle
ABCACDADBCDCDB,True,42,39,3,simplified_to_triangle
ABCACDADBCDCDC,True,42,39,3,simplified_to_triangle
ABCACDADBDCBDB,True,42,39,3,simplified_to_triangle
ABCACDADCDABCD,True,42,39,3,simplified_to_triangle
ABCACDADCDACAD,True,42,39,3,simplified_to_triangle
ABCACDADCDCACD,True,42,39,3,simplified_to_triangle
ABCACDADCDCBAD,True,42,39,3,simplified_to_triangle
ABCACDADCDCBDC,True,42,39,3,simplified_to_triangle
ABCACDADCDCDBC,True,42,39,3,simplified_to_triangle
ABCACDBABCACDB,True,42,39,3,simplified_to_triangle
ABCACDBABCADAC,True,42,39,3,simplified_to_triangle
ABCACDBABCBCBD,True,42,39,3,simplified_to_triangle
ABCACDBABCBCDB,True,42,39,3,simplified_to_triangle
ABCACDBABCBDBC,True,42,39,3,simplified_to_triangle
ABCACDBABDCDCD,True,42,39,3,simplified_to_triangle
ABCACDBACACBDC,True,42,39,3,simplified_to_triangle
ABCACDBACACDBC,True,42,39,3,simplified_to_triangle
ABCACDBACACDCB,True,42,39,3,simplified_to_triangle
ABCACDBACBCBDC,True,42,39,3,simplified_to_triangle
ABCACDBACBCDBC,True,42,39,3,simplified_to_triangle
ABCACDBACDBCBC,True,42,39,3,simplified_to_triangle
ABCACDBACDCBAC,True,42,39,3,simplified_to_triangle
ABCACDBACDCDBD,True,42,39,3,simplified_to_triangle
ABCACDBADBCDCD,True,42,39,3,simplified_to_triangle
ABCACDBADBDCDC,True,42,39,3,simplified_to_triangle
ABCACDBADCDCBD,True,42,39,3,simplified_to_triangle
ABCACDBADCDCDB,True,42,39,3,simplified_to_triangle
ABCACDBADCDCDC,True,42,39,3,simplified_to_triangle
ABCACDBCACABDB,True,42,39,3,simplified_to_triangle
ABCACDBCADCBCB,True,42,39,3,simplified_to_triangle
ABCACDBCBABCAD,True,42,39,3,simplified_to_triangle
ABCACDBCBABDBC,True,42,39,3,simplified_to_triangle
ABCACDBCBACACD,True,42,39,3,simplified_to_triangle
ABCACDBCBCABDB,True,42,39,3,simplified_to_triangle
ABCACDBCBCBABD,True,42,39,3,simplified_to_triangle
ABCACDBCBCBADB,True,42,39,3,simplified_to_triangle
ABCACDBCBCBDCB,True,42,39,3,simplified_to_triangle
ABCACDBCBCDBCB,True,42,39,3,simplified_to_triangle
ABCACDBCBCDCBC,True,42,39,3,simplified_to_triangle
ABCACDBCBDBCBC,True,42,39,3,simplified_to_triangle
ABCACDBCBDCDBD,True,42,39,3,simplified_to_triangle
ABCACDBCDACBCB,True,42,39,3,simplified_to_triangle
ABCACDBCDADBDC,True,42,39,3,simplified_to_triangle
ABCACDBCDADCAD,True,42,39,3,simplified_to_triangle
ABCACDBCDBCDBD,True,42,39,3,simplified_to_triangle
ABCACDBCDBDADC,True,42,39,3,simplified_to_triangle
ABCACDBCDBDCAD,True,42,39,3,simplified_to_triangle
ABCACDBCDCDBDC,True,42,39,3,simplified_to_triangle
ABCACDBDABCDCD,True,42,39,3,simplified_to_triangle
ABCACDBDABDBCD,True,42,39,3,simplified_to_triangle
ABCACDBDABDCDC,True,42,39,3,simplified_to_triangle
ABCACDBDACDCBD,True,42,39,3,simplified_to_triangle
ABCACDBDACDCDB,True,42,39,3,simplified_to_triangle
ABCACDBDACDCDC,True,42,39,3,simplified_to_triangle
ABCACDBDADBCDC,True,42,39,3,simplified_to_triangle
ABCACDBDADCBDB,True,42,39,3,simplified_to_triangle
ABCACDBDADCDCB,True,42,39,3,simplified_to_triangle
ABCACDBDCDCBDC,True,42,39,3,simplified_to_triangle
ABCACDBDCDCDBC,True,42,39,3,simplified_to_triangle
ABCACDCABCACDC,True,42,39,3,simplified_to_triangle
ABCACDCABDBCBC,True,42,39,3,simplified_to_triangle
ABCACDCABDCBAC,True,42,39,3,simplified_to_triangle
ABCACDCABDCDBD,True,42,39,3,simplified_to_triangle
ABCACDCACABCBD,True,42,39,3,simplified_to_triangle
ABCACDCACABCDB,True,42,39,3,simplified_to_triangle
ABCACDCACABDBC,True,42,39,3,simplified_to_triangle
ABCACDCACABDCB,True,42,39,3,simplified_to_triangle
ABCACDCACACBCD,True,42,39,3,simplified_to_triangle
ABCACDCACADBCB,True,42,39,3,simplified_to_triangle
ABCACDCACADCBC,True,42,39,3,simplified_to_triangle
ABCACDCACBABDC,True,42,39,3,simplified_to_triangle
ABCACDCACBACBD,True,42,39,3,simplified_to_triangle
ABCACDCACBCBCD,True,42,39,3,simplified_to_triangle
ABCACDCACBDBAC,True,42,39,3,simplified_to_triangle
ABCACDCACDABCB,True,42,39,3,simplified_to_triangle
ABCACDCACDACBC,True,42,39,3,simplified_to_triangle
ABCACDCADBCBAC,True,42,39,3,simplified_to_triangle
ABCACDCADBCDBD,True,42,39,3,simplified_to_triangle
ABCACDCADCBCAC,True,42,39,3,simplified_to_triangle
ABCACDCADCBCBC,True,42,39,3,simplified_to_triangle
ABCACDCADCBDCD,True,42,39,3,simplified_to_triangle
ABCACDCADCDBCD,True,42,39,3,simplified_to_triangle
ABCACDCADCDBDC,True,42,39,3,simplified_to_triangle
ABCACDCBABCADC,True,42,39,3,simplified_to_triangle
ABCACDCBABCDAC,True,42,39,3,simplified_to_triangle
ABCACDCBACACDC,True,42,39,3,simplified_to_triangle
ABCACDCBADABCB,True,42,39,3,simplified_to_triangle
ABCACDCBADACBC,True,42,39,3,simplified_to_triangle
ABCACDCBADCBAC,True,42,39,3,simplified_to_triangle
ABCACDCBCABCAD,True,42,39,3,simplified_to_triangle
ABCACDCBCABDBC,True,42,39,3,simplified_to_triangle
ABCACDCBCACACD,True,42,39,3,simplified_to_triangle
ABCACDCBCBABDC,True,42,39,3,simplified_to_triangle
ABCACDCBCBACAD,True,42,39,3,simplified_to_triangle
ABCACDCBCBADBC,True,42,39,3,simplified_to_triangle
ABCACDCBCBCACD,True,42,39,3,simplified_to_triangle
ABCACDCBCBDBAC,True,42,39,3,simplified_to_triangle
ABCACDCBCBDBCB,True,42,39,3,simplified_to_triangle
ABCACDCBCBDCBC,True,42,39,3,simplified_to_triangle
ABCACDCBCDBCBC,True,42,39,3,simplified_to_triangle
ABCACDCBCDCDBD,True,42,39,3,simplified_to_triangle
ABCACDCBDACBAC,True,42,39,3,simplified_to_triangle
ABCACDCBDBCDBD,True,42,39,3,simplified_to_triangle
ABCACDCBDCABCB,True,42,39,3,simplified_to_triangle
ABCACDCBDCACBC,True,42,39,3,simplified_to_triangle
ABCACDCBDCDBDC,True,42,39,3,simplified_to_triangle
ABCACDCBDCDCBD,True,42,39,3,simplified_to_triangle
ABCACDCBDCDCDB,True,42,39,3,simplified_to_triangle
ABCACDCDABCBAC,True,42,39,3,simplified_to_triangle
ABCACDCDABCDBD,True,42,39,3,simplified_to_triangle
ABCACDCDACBCAC,True,42,39,3,simplified_to_triangle
ABCACDCDACBDCD,True,42,39,3,simplified_to_triangle
ABCACDCDACDBCD,True,42,39,3,simplified_to_triangle
ABCACDCDACDBDC,True,42,39,3,simplified_to_triangle
ABCACDCDADBDCB,True,42,39,3,simplified_to_triangle
ABCACDCDADCADC,True,42,39,3,simplified_to_triangle
ABCACDCDADCDAC,True,42,39,3,simplified_to_triangle
ABCACDCDBCABCB,True,42,39,3,simplified_to_triangle
ABCACDCDBCACBC,True,42,39,3,simplified_to_triangle
ABCACDCDBCDBDC,True,42,39,3,simplified_to_triangle
ABCACDCDBCDCBD,True,42,39,3,simplified_to_triangle
ABCACDCDBCDCDB,True,42,39,3,simplified_to_triangle
ABCACDCDBDCADC,True,42,39,3,simplified_to_triangle
ABCACDCDBDCDAC,True,42,39,3,simplified_to_triangle
ABCACDCDBDCDCB,True,42,39,3,simplified_to_triangle
ABCACDCDCACBAC,True,42,39,3,simplified_to_triangle
ABCADABCBCBDCB,True,42,39,3,simplified_to_triangle
ABCADABCBCDBCB,True,42,39,3,simplified_to_triangle
ABCADABCBCDCBC,True,42,39,3,simplified_to_triangle
ABCADABCBDCBAC,True,42,39,3,simplified_to_triangle
ABCADABCDBCBAC,True,42,39,3,simplified_to_triangle
ABCADABCDCBCAC,True,42,39,3,simplified_to_triangle
ABCADABCDCDCBD,True,42,39,3,simplified_to_triangle
ABCADABCDCDCDB,True,42,39,3,simplified_to_triangle
ABCADABDADCACD,True,42,39,3,simplified_to_triangle
ABCADABDADCBCD,True,42,39,3,simplified_to_triangle
ABCADABDCABDCD,True,42,39,3,simplified_to_triangle
ABCADABDCADBCD,True,42,39,3,simplified_to_triangle
ABCADABDCBADCD,True,42,39,3,simplified_to_triangle
ABCADABDCBDACD,True,42,39,3,simplified_to_triangle
ABCADABDCBDCDC,True,42,39,3,simplified_to_triangle
ABCADABDCDABCD,True,42,39,3,simplified_to_triangle
ABCADABDCDBACD,True,42,39,3,simplified_to_triangle
ABCADABDCDBCDC,True,42,39,3,simplified_to_triangle
ABCADABDCDCABD,True,42,39,3,simplified_to_triangle
ABCADABDCDCADB,True,42,39,3,simplified_to_triangle
ABCADABDCDCBAD,True,42,39,3,simplified_to_triangle
ABCADACABCBCAD,True,42,39,3,simplified_to_triangle
ABCADACABDABCB,True,42,39,3,simplified_to_triangle
ABCADACABDACBC,True,42,39,3,simplified_to_triangle
ABCADACABDBCAC,True,42,39,3,simplified_to_triangle
ABCADACACDCBAC,True,42,39,3,simplified_to_triangle
ABCADACADABCBC,True,42,39,3,simplified_to_triangle
ABCADACADACDBD,True,42,39,3,simplified_to_triangle
ABCADACADBABCB,True,42,39,3,simplified_to_triangle
ABCADACADBACBC,True,42,39,3,simplified_to_triangle
ABCADACADCDADC,True,42,39,3,simplified_to_triangle
ABCADACBABCADB,True,42,39,3,simplified_to_triangle
ABCADACBABCBAD,True,42,39,3,simplified_to_triangle
ABCADACBABDCAC,True,42,39,3,simplified_to_triangle
ABCADACBACACBD,True,42,39,3,simplified_to_triangle
ABCADACBACBCAD,True,42,39,3,simplified_to_triangle
ABCADACBCBABDB,True,42,39,3,simplified_to_triangle
ABCADACBCBCDCB,True,42,39,3,simplified_to_triangle
ABCADACBCDCBAC,True,42,39,3,simplified_to_triangle
ABCADACBDBACAC,True,42,39,3,simplified_to_triangle
ABCADACBDBCDBD,True,42,39,3,simplified_to_triangle
ABCADACBDCDBDC,True,42,39,3,simplified_to_triangle
ABCADACDACDADC,True,42,39,3,simplified_to_triangle
ABCADACDADCABD,True,42,39,3,simplified_to_triangle
ABCADACDADCADB,True,42,39,3,simplified_to_triangle
ABCADACDADCBAD,True,42,39,3,simplified_to_triangle
ABCADACDBCDBDC,True,42,39,3,simplified_to_triangle
ABCADACDBDCABD,True,42,39,3,simplified_to_triangle
ABCADACDBDCADB,True,42,39,3,simplified_to_triangle
ABCADACDBDCBAD,True,42,39,3,simplified_to_triangle
ABCADACDCADCAD,True,42,39,3,simplified_to_triangle
ABCADACDCBACAC,True,42,39,3,simplified_to_triangle
ABCADACDCBDCBD,True,42,39,3,simplified_to_triangle
ABCADACDCBDCDB,True,42,39,3,simplified_to_triangle
ABCADACDCDACAD,True,42,39,3,simplified_to_triangle
ABCADACDCDBCBD,True,42,39,3,simplified_to_triangle
ABCADACDCDBCDB,True,42,39,3,simplified_to_triangle
ABCADACDCDCACD,True,42,39,3,simplified_to_triangle
ABCADACDCDCADC,True,42,39,3,simplified_to_triangle
ABCADACDCDCBCD,True,42,39,3,simplified_to_triangle
ABCADBABCADCAC,True,42,39,3,simplified_to_triangle
ABCADBABCBCABD,True,42,39,3,simplified_to_triangle
ABCADBABCBCADB,True,42,39,3,simplified_to_triangle
ABCADBABCBCBAD,True,42,39,3,simplified_to_triangle
ABCADBABCBDBCB,True,42,39,3,simplified_to_triangle
ABCADBABCBDCBC,True,42,39,3,simplified_to_triangle
ABCADBABCDACAC,True,42,39,3,simplified_to_triangle
ABCADBABCDBCBC,True,42,39,3,simplified_to_triangle
ABCADBABCDCDBD,True,42,39,3,simplified_to_triangle
ABCADBACACABCD,True,42,39,3,simplified_to_triangle
ABCADBACACBDCB,True,42,39,3,simplified_to_triangle
ABCADBACACDBCB,True,42,39,3,simplified_to_triangle
ABCADBACACDCBC,True,42,39,3,simplified_to_triangle
ABCADBACBCBDCB,True,42,39,3,simplified_to_triangle
ABCADBACBCDBCB,True,42,39,3,simplified_to_triangle
ABCADBACBCDCBC,True,42,39,3,simplified_to_triangle
ABCADBACBDCBAC,True,42,39,3,simplified_to_triangle
ABCADBACDBCBAC,True,42,39,3,simplified_to_triangle
ABCADBACDCBCAC,True,42,39,3,simplified_to_triangle
ABCADBACDCDCBD,True,42,39,3,simplified_to_triangle
ABCADBACDCDCDB,True,42,39,3,simplified_to_triangle
ABCADBADCABDCD,True,42,39,3,simplified_to_triangle
ABCADBADCADBCD,True,42,39,3,simplified_to_triangle
ABCADBADCBADCD,True,42,39,3,simplified_to_triangle
ABCADBADCBDACD,True,42,39,3,simplified_to_triangle
ABCADBADCBDCDC,True,42,39,3,simplified_to_triangle
ABCADBADCDABCD,True,42,39,3,simplified_to_triangle
ABCADBADCDBACD,True,42,39,3,simplified_to_triangle
ABCADBADCDBCDC,True,42,39,3,simplified_to_triangle
ABCADBADCDCABD,True,42,39,3,simplified_to_triangle
ABCADBADCDCADB,True,42,39,3,simplified_to_triangle
ABCADBADCDCBAD,True,42,39,3,simplified_to_triangle
ABCADBCABCBCBD,True,42,39,3,simplified_to_triangle
ABCADBCABCBCDB,True,42,39,3,simplified_to_triangle
ABCADBCABDACAC,True,42,39,3,simplified_to_triangle
ABCADBCABDADCD,True,42,39,3,simplified_to_triangle
ABCADBCABDBCBC,True,42,39,3,simplified_to_triangle
ABCADBCABDCDBD,True,42,39,3,simplified_to_triangle
ABCADBCACACDCB,True,42,39,3,simplified_to_triangle
ABCADBCADABDCD,True,42,39,3,simplified_to_triangle
ABCADBCADBACAC,True,42,39,3,simplified_to_triangle
ABCADBCADBADCD,True,42,39,3,simplified_to_triangle
ABCADBCADBCDBD,True,42,39,3,simplified_to_triangle
ABCADBCADBDACD,True,42,39,3,simplified_to_triangle
ABCADBCADCADCD,True,42,39,3,simplified_to_triangle
ABCADBCADCDACD,True,42,39,3,simplified_to_triangle
ABCADBCADCDBDC,True,42,39,3,simplified_to_triangle
ABCADBCADCDCDC,True,42,39,3,simplified_to_triangle
ABCADBCBABCBDB,True,42,39,3,simplified_to_triangle
ABCADBCBABDBCB,True,42,39,3,simplified_to_triangle
ABCADBCBABDCBC,True,42,39,3,simplified_to_triangle
ABCADBCBACACAD,True,42,39,3,simplified_to_triangle
ABCADBCBACBCBD,True,42,39,3,simplified_to_triangle
ABCADBCBACBCDB,True,42,39,3,simplified_to_triangle
ABCADBCBADACAC,True,42,39,3,simplified_to_triangle
ABCADBCBADBCBC,True,42,39,3,simplified_to_triangle
ABCADBCBADBDCD,True,42,39,3,simplified_to_triangle
ABCADBCBADCDBD,True,42,39,3,simplified_to_triangle
ABCADBCBDABCBC,True,42,39,3,simplified_to_triangle
ABCADBCBDABDCD,True,42,39,3,simplified_to_triangle
ABCADBCBDACDBD,True,42,39,3,simplified_to_triangle
ABCADBCBDADBCD,True,42,39,3,simplified_to_triangle
ABCADBCBDBABCB,True,42,39,3,simplified_to_triangle
ABCADBCBDBACBC,True,42,39,3,simplified_to_triangle
ABCADBCBDBADCD,True,42,39,3,simplified_to_triangle
ABCADBCBDCBDCD,True,42,39,3,simplified_to_triangle
ABCADBCBDCDADC,True,42,39,3,simplified_to_triangle
ABCADBCBDCDBCD,True,42,39,3,simplified_to_triangle
ABCADBCBDCDCDC,True,42,39,3,simplified_to_triangle
ABCADBCDABCDBD,True,42,39,3,simplified_to_triangle
ABCADBCDABDACD,True,42,39,3,simplified_to_triangle
ABCADBCDABDBCD,True,42,39,3,simplified_to_triangle
ABCADBCDACADCD,True,42,39,3,simplified_to_triangle
ABCADBCDACDACD,True,42,39,3,simplified_to_triangle
ABCADBCDACDBDC,True,42,39,3,simplified_to_triangle
ABCADBCDACDCDC,True,42,39,3,simplified_to_triangle
ABCADBCDADBACD,True,42,39,3,simplified_to_triangle
ABCADBCDADBDCB,True,42,39,3,simplified_to_triangle
ABCADBCDADCBDB,True,42,39,3,simplified_to_triangle
ABCADBCDBABCBC,True,42,39,3,simplified_to_triangle
ABCADBCDBABDCD,True,42,39,3,simplified_to_triangle
ABCADBCDBACDBD,True,42,39,3,simplified_to_triangle
ABCADBCDBADACD,True,42,39,3,simplified_to_triangle
ABCADBCDBADBCD,True,42,39,3,simplified_to_triangle
ABCADBCDBCBDCD,True,42,39,3,simplified_to_triangle
ABCADBCDBCDADC,True,42,39,3,simplified_to_triangle
ABCADBCDBCDBCD,True,42,39,3,simplified_to_triangle
ABCADBCDBCDCDC,True,42,39,3,simplified_to_triangle
ABCADBCDBDABCD,True,42,39,3,simplified_to_triangle
ABCADBCDBDADCB,True,42,39,3,simplified_to_triangle
ABCADBCDBDCBDB,True,42,39,3,simplified_to_triangle
ABCADBCDCACDCD,True,42,39,3,simplified_to_triangle
ABCADBCDCADCDC,True,42,39,3,simplified_to_triangle
ABCADBCDCBACAC,True,42,39,3,simplified_to_triangle
ABCADBCDCBCBAC,True,42,39,3,simplified_to_triangle
ABCADBCDCBCDCD,True,42,39,3,simplified_to_triangle
ABCADBCDCBDCDC,True,42,39,3,simplified_to_triangle
ABCADBCDCDACDC,True,42,39,3,simplified_to_triangle
ABCADBCDCDBCDC,True,42,39,3,simplified_to_triangle
ABCADBDACABDCD,True,42,39,3,simplified_to_triangle
ABCADBDACADBCD,True,42,39,3,simplified_to_triangle
ABCADBDACBADCD,True,42,39,3,simplified_to_triangle
ABCADBDACBDACD,True,42,39,3,simplified_to_triangle
ABCADBDACBDCDC,True,42,39,3,simplified_to_triangle
